seq,title,url,image_url,ingredients_text,steps_text,tags,publish_date
H02-1208,【食譜】酥硬性小西餅基礎麵糰:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-1208,https://d3l76hx23vw40a.cloudfront.net/recipe/gg27-010.jpg,【材　料】、奶油:250公克、糖粉:140公克、全蛋:1個、奶粉:20公克、中筋麵粉:450公克、小蘇打:1小匙,"1. 1.將軟化的奶油、過篩的糖粉一起放入容器內，用打蛋器攪打至鬆發。
2. 2.全蛋打散成蛋液後，分2∼3次慢慢加入作法1中攪打均勻。
3. 3.將奶粉、中筋麵粉、小蘇打一起過篩。
4. 4.將過篩的粉類倒入作法2材料中一起用刮刀拌勻至無乾粉狀。
5. 5.用手搓揉成麵糰。
6. 6.整型完成後，再依個人的喜好做出餅乾造型。",,
H02-480,【食譜】卡片餅乾:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-480,https://d3l76hx23vw40a.cloudfront.net/recipe/fk01-032.jpg,【材　料】、細砂糖:100公克、奶油:90公克、蛋:50公克、低筋麵粉:160公克、高筋麵粉:40公克、可可粉:1大匙、牛奶巧克力:50公克,"1. 1.軟化奶油後，與細砂糖打至鬆發。
2. 2.蛋打散成蛋液，分2~3次倒入作法1中拌勻，再篩入低筋麵粉、高筋麵粉攪拌均勻。
3. 3.取作法2中一半的麵糰加入可可粉拌勻，與另一半的麵糰分別放入2個大塑膠袋中，用手壓平，再用橄麵棍桿成約0.5公分的厚度。
4. 4.用波浪形輪刀在白色麵糰上切割出長方形，在長方形麵糰上再用心形模型壓出心形，取出心形麵糰，用吸管在長方形麵糰上方鑽一小孔，再用心形模型在可可麵糰上壓出心形，放入長方形的心形空缺中。兩色麵糰可交換使用。
5. 5.烤盤鋪上烤盤紙，將作法4排入烤盤中，放進烤箱上層，以180℃烤約20分鐘，取出待涼。
6. 6.將牛奶巧克力以隔水加熱的方式融化，裝入小擠花袋中，在餅乾上擠出字形即可。還可取緞帶綁在小孔上作裝飾。",,
H02-899,【食譜】手指餅乾(1):www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-899,https://d3l76hx23vw40a.cloudfront.net/recipe/yb12-016.jpg,【材　料】、a.蛋黃:50公克、細砂糖:25公克、b.蛋白:80公克、細砂糖:50公克、塔塔粉:1公克、c.低筋麵粉:100公克、糖粉:適量,"1. 1.取材料A中的蛋黃和細砂糖一起使用打蛋器，打至顏色變為乳白色並且體積變大。
2. 2.再取材料B的所有材料，一起攪打至溼性偏乾性的狀態後，分次加入作法1的材料中輕輕攪拌數下。
3. 3.加入低筋麵粉於作法2中，拌勻至呈現出有粗粗狀的麵糊狀態即可。
4. 4.將麵糊裝入擠花袋中。
5. 5.在烤盤中擠出長條形狀的小麵糊。
6. 6.灑上糖粉後，放入烤箱中以上火220℃、下火180℃烤約15分鐘。",,
H02-812,【食譜】芝麻薄片:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-812,https://d3l76hx23vw40a.cloudfront.net/recipe/yb05-031.jpg,【材　料】、無鹽奶油:80公克、細砂糖:80公克、全蛋:60公克、低筋麵粉:120公克、泡打粉:2公克、牛奶:100公克、酥油:40公克、黑芝麻:20公克,"1. 1.奶油軟化後加入細砂糖一起打至鬆發變白。
2. 2.蛋打散成蛋液，分2∼3次加入作法1中拌勻。
3. 3.將低筋麵粉和泡打粉過篩後，加入作法2中攪拌均勻，再加入牛奶和黑芝麻攪拌，即為麵糊。
4. 4.將擠花袋套上平口花嘴，再將作法3的麵糊裝入，並略施力氣將麵糊擠在鋪有烤盤布的烤盤上後，拿起烤盤在桌面敲幾下，讓麵糊攤平，並放置於烤箱上層以180℃烤約10分鐘即可。",,
H02-832,【食譜】黑森林蛋糕(1):www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-832,https://d3l76hx23vw40a.cloudfront.net/recipe/yb07-030.jpg,【材　料】、小蘇打:蛋糕體材料：  2公克、蛋:150公克、細砂糖:120公克、鹽:1公克、沙拉油:50公克、牛奶:25公克、可可粉:20公克、溫水:80公克、低筋麵粉:100公克、泡打粉:2公克、糖粉:裝飾材料：  少許、紅櫻桃:8顆、打發的鮮奶油:200公克、罐裝黑櫻桃:適量、巧克力米:適量、巧克力屑:適量,"1. 2.再將沙拉油分次加入作法1中拌勻後，並繼續分次將牛奶加入拌勻。
2. 3.將可可粉過篩後加入溫水拌溶後，倒入作法2中，再加入過篩後的低筋麵粉、泡打粉、小蘇打一起輕輕拌勻。
3. 4.將作法1中的蛋白用打蛋器以中速打至發白，再加入70公克的細砂糖打至硬性發泡備用。
4. 5.先取作法4中的1/3材料和作法3的材料一起拌勻後，再將作法4中剩餘的2/3材料分次加入拌勻。
5. 6.將作法5的麵糊倒入圓型烤模中，再放入溫度180℃的烤箱下層烤約40分鐘後，取出放涼脫模。",,
H02-1213,【食譜】焗烤土司披薩:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-1213,https://d3l76hx23vw40a.cloudfront.net/recipe/gy28-049b.jpg,【材　料】、土司:1片、起司絲:20公克、茄汁蘑菇肉醬:適量,"1. 1.將茄汁蘑菇肉醬均勻淋於土司後，撒上起司絲。
2. 2.將作法1放入烤箱，以180℃烤約5分鐘即成。",,
H02-738,【食譜】芋頭瑞士捲:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-738,https://d3l76hx23vw40a.cloudfront.net/recipe/yb04-035.jpg,【材　料】、蛋白:170g、塔塔粉:0.5g、細砂糖1:85g、蛋黃:85g、細砂糖2:20g、鹽:1g、奶水:40g、沙拉油:40g、低筋麵粉:85g、發粉:2g、鮮奶油:100g、芋頭內餡:適量、芋頭鮮奶油:適量,"1. 1.蛋黃加入細砂糖2、鹽拌勻，再加入沙拉油、奶水、低筋麵粉、發粉分別過篩加入拌至勻，成蛋黃麵糊。
2. 2.蛋白先加入塔塔粉攪拌至起泡後把細砂糖1分次加入打至濕性偏乾性發泡，成蛋白麵糊。
3. 3.先取作法2部分蛋白麵糊加入作法1的蛋黃麵糊中拌勻後，再加入剩餘蛋白麵糊拌勻，即成蛋糕體麵糊。
4. 4.取一烤盤，於底層鋪上白報紙後倒入作法3的蛋糕體麵糊後抹平，放入烤箱以190度烤約20分鐘。
5. 5.取出作法4的蛋糕體倒扣於白報紙上，待冷卻後以漂亮面朝下，上方面均勻抹上芋頭內餡，欲捲起的開頭約2cm處，先淺切一刀（勿切斷），再用桿麵棍連同白報紙與蛋糕體一起捲起。
6. 6. 於作好的瑞士捲表面均勻抹上芋頭鮮奶油，最後均勻以線條方式擠上裝飾即可",,
H02-884,【食譜】奶油薄餅:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-884,https://d3l76hx23vw40a.cloudfront.net/recipe/yb10-041.jpg,【材　料】、鹽:酥皮材料A：  10公克、高筋麵粉:300公克、低筋麵粉:150公克、細砂糖:15公克、冰水:300公克、酵母:3公克、鮮奶油:50公克、起酥油:酥皮材料B：  200公克、煉乳:30公克、高筋麵粉:50公克、全蛋液:其他材料：  適量、粗砂糖:適量,"1. 1.先將酥皮材料B中的起酥油和高筋麵粉、煉乳一起攪拌均勻。
2. 2.再依酥皮材料的份量和作法1的材料一起製作酥皮麵糰，其作法請本站食譜-【法式包摺法(酥皮)】。
3. 3.將作法2已完成的酥皮麵糰，用桿麵棍桿成寬28公分、0.3公分厚度的酥皮麵皮後，靜置鬆弛30分鐘。
4. 4.使用刀子將麵皮以長28公分、寬16公分對角切成三角形，再於表面上刷上全蛋液並撒上粗砂糖後，戳出數個細洞放入烤箱以上火200℃、下火140℃烤約20分鐘。",,
H02-968,【食譜】檸檬雪球:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-968,https://d3l76hx23vw40a.cloudfront.net/recipe/yb16-036.jpg,【材　料】、低筋麵粉:170公克、植物性奶油:130公克、奶油乳酪:70公克、細砂糖:50公克、檸檬汁:5cc、檸檬皮末:適量、糖粉:適量,"1. 1.取一鋼盆，放入植物性奶油、奶油乳酪加細砂糖以直型打蛋器打至顏色變稍白
2. 2.檸檬汁、檸檬皮末加入作法1中拌勻。
3. 3.將低筋麵粉過篩加入作法2中拌成麵糰。
4. 4.將作法3的麵糰，以切麵刀切成每個20公克，再逐一搓圓。
5. 5.烤盤舖上烤盤布，放入作法4的麵糰，放入烤箱上層以170℃烘烤20∼25分鐘，烤好後待涼，再用篩網撒上糖粉即可。",,
H02-1197,【食譜】大理石起司蛋糕(1):www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-1197,https://d3l76hx23vw40a.cloudfront.net/recipe/qk07-027.jpg,【材　料】、奶油起司:600公克、細砂糖:150公克、蛋:4個、柳橙汁:30公克、底層餅乾:適量、巧克力醬:適量,"1. 1.將奶油起司、細砂糖放入容器內一起打軟後，再加入蛋和柳橙汁拌勻，即為起司麵糊。
2. 2.蛋糕模內塗抹上一層薄油後，先將底層餅乾鋪於蛋糕模的底層，再將起司麵糊倒入蛋糕模中至8分滿的高度。
3. 3.將適量的冷水倒入在烤盤後，把作法2的蛋糕模放在烤盤上面，以上火170℃、下火170℃，烤約40分鐘上色後，關上下火至150℃再續烤50分鐘，最後再以巧克力醬在蛋糕表面上畫出花紋裝飾即可。",,
H02-233,【食譜】雜糧麵包:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-233,https://d3l76hx23vw40a.cloudfront.net/recipe/bake-112.jpg,【材　料】、1.高筋麵粉:460公克、低筋麵粉:230公克、雜糧粉:80公克、2.鹽:1大匙、水:460公克、細砂糖:40公克、乾酵母:12公克、3.奶油:25公克、4.雜糧:100公克、蛋白:適量,"1. 1.將乾酵母溶於5倍30℃的溫水中（份量內），鹽、細砂糖與剩餘的水拌勻溶解備用。
2. 2.除了奶油之外，將其他所有材料一起拌勻成糰，搓揉至光亮後再加入奶油，揉至光滑不黏手且麵糰質地鬆軟時，即可進行1小時的基礎發酵。
3. 3.將麵糰分割成每個100公克，滾圓後靜置鬆弛10分鐘，即可桿開再捲成橄欖狀，進行最後發酵30分鐘。
4. 4.於麵糰表面刷上一層蛋白液，沾上雜糧後即可入烤箱，以上火200℃、下火160℃烤約15分鐘即可。",,
H02-767,【食譜】抹茶布丁:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-767,https://d3l76hx23vw40a.cloudfront.net/recipe/ck31-023.jpg,【材　料】、吉利丁片:15公克、動物性鮮奶油:185公克、鮮奶:637公克、細砂糖:55公克、抹茶粉:13公克、冷開水:89公克,"1. 1.將吉利丁片用冰開水泡軟；動物性鮮奶油使用打蛋器攪打至六分發備用。
2. 2.將鮮奶、細砂糖一起放入鍋內，加熱煮至80℃左右後熄火，再加入作法1的吉利丁和抹茶粉一起拌勻。
3. 3. 讓作法2的材料坐浴在冰上，直到呈現微凝稠狀後，加入作法1的動物性鮮奶油一起拌勻，再倒入模型中，並放入冰箱冷藏即可。",,
H02-707,【食譜】基礎千層派皮:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-707,https://d3l76hx23vw40a.cloudfront.net/recipe/yb03-044.jpg,【材　料】、中筋麵粉:250g、無鹽奶油(1):35g、冰無鹽奶油(2):160g、水:125g、鹽:1/2大匙,"1. 1.將麵粉、鹽、水、奶油揉成麵糰，用保鮮膜或塑膠袋包好壓平，放入冰箱冷藏鬆弛約20分鐘。
2. 2.將冰硬的奶油用桿麵棍敲打成長方形厚片。
3. 3.將冰箱的麵糰取出，桿開成奶油的兩倍大，把奶油放置於中央包好，麵糰的接縫處需捏緊。(奶油最好與麵糰相同軟硬度)
4. 4.用手將奶油壓向四方，使其分佈均勻，將包入奶油的麵糰桿開成長方形
5. 5.摺疊三折後再桿開成長方形
6. 6.重複作法4與5，五次(一共３折×６次)",,
H02-1125,【食譜】奶酥酥餅:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-1125,https://d3l76hx23vw40a.cloudfront.net/recipe/yb30-055a.jpg,【材　料】、奶油:120公克、糖粉:90公克、蛋:75公克、鹽:1公克、高筋麵粉:300公克、奶水:30公克,"1. 1.奶油軟化後，加入糖粉、鹽，一起打發至變白，再分次加入蛋拌勻，續加入已過篩的高筋麵粉，攪拌至均勻，最後加入奶水拌勻。
2. 2.將作法1麵糊裝入擠花袋中，在烤盤上擠出直徑約3公分的圓形（重複此作法，至麵糊擠完為止），需注意擠出的麵糊大小、間格距離要一致，否則受熱程度會不均。
3. 3.入爐烤焙，以上火200℃、下火180℃，烤焙約20分鐘，呈金黃色即可。",,
H02-338,【食譜】豆漿冰淇淋:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-338,https://d3l76hx23vw40a.cloudfront.net/recipe/whk25-029b.jpg,【材　料】、黃豆:100公克、細砂糖:150公克、冷開水:400cc、鮮奶油:200cc,"1. 1.黃豆洗淨，泡水約5∼6小時，用電鍋蒸熟。
2. 2.趁熱拌入細砂糖，稍涼後加入冷開水用果汁機打勻成豆漿。
3. 3.鮮奶油打發(不要打硬)，加入豆漿快速拌勻。
4. 4.混和後倒入平底不鏽鋼盤，放入冷凍庫。
5. 5.冰凍2小時後，取出用湯匙挖鬆，拌入空氣，再繼續冷凍至喜好的軟硬度即可。",,
H02-178,【食譜】優格布丁:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-178,https://d3l76hx23vw40a.cloudfront.net/recipe/whk17-035c.jpg,【材　料】、原味優格:400㏄、牛奶:800㏄、洋菜粉:12公克、砂糖:80公克,1. 1.將洋菜粉與砂糖混和扮勻後用100㏄牛奶先攪拌溶解。將原味優格與700㏄牛奶用果汁機混合均勻後，加入先前溶好的洋菜粉液攪拌均勻後分裝入布丁杯中，冷藏1小時即可結凍。也可加入100公克的抹茶粉或巧克力醬做不同變化，因為抹搽粉較苦所以砂糖可以多放一些，巧克力醬則反之。,,
H02-170,【食譜】咖啡戚風蛋糕:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-170,https://d3l76hx23vw40a.cloudfront.net/recipe/bake-042.jpg,【材　料】、1.即溶咖啡粉:5公克、熱水:20㏄、2.蛋黃:3個、沙拉油:50公克、牛奶:70公克、細砂糖:70公克、鹽:1/2小匙、3.低筋麵粉:100公克、泡打粉:1/2小匙、4.蛋白:3個、檸檬汁:少許、細砂糖:80公克,"1. 1.將材料1拌勻放涼備用。
2. 2.材料2混合拌至光滑無顆粒狀備用。
3. 3.作法(1)的咖啡液與混合過篩的材料3一起加入作法(2)材料中拌勻即為麵糊。
4. 4.將蛋白拌打至起粗大泡沫後，加入檸檬汁繼續打發，細砂糖分3次加入拌打至乾性發泡。
5. 5.將作法(3)麵糊與作法(4)的蛋白糊迅速拌勻，即可裝模入烤箱，以170℃烤約25分鐘，出爐後倒扣冷卻至定型再脫模即可。",,
H02-887,【食譜】黃金薯:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-887,https://d3l76hx23vw40a.cloudfront.net/recipe/yb10-046.jpg,【材　料】、起酥油:酥皮材料：  185公克、高筋麵粉:175公克、低筋麵粉:45公克、水:130公克、鹽:2公克、白油:20公克、細砂糖:10公克、地瓜餡料:內餡：  適量、白吐司:其他：  1條、杏仁片:適量、蛋黃液:適量、全蛋液:適量,"1. 1.請依酥皮材料的份量製作酥皮麵糰，其作法請本站食譜-【法式包摺法(酥皮)】。
2. 2.將作法1已完成的酥皮麵糰，用桿麵棍桿成長65公分、寬39公分的長方形酥皮麵皮，再靜置鬆弛30分鐘後，用刀子分切成長寬各13×13公分的正方形酥皮麵皮備用。
3. 3.取四片吐司片各塗抹上一層地瓜餡料後，再相互重疊起來作為夾層吐司，然後將整個夾層吐司沾裹上全蛋液。
4. 4.將作法2的麵皮刷上一層蛋黃液後，再覆蓋在作法3的夾層吐司上，並撒上杏仁片做為裝飾後，放入烤箱中以上火210℃、上火0℃烤約20分鐘。",,
H02-670,【食譜】輕乳酪蛋糕:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-670,https://d3l76hx23vw40a.cloudfront.net/recipe/yb02-038.jpg,【材　料】、A.奶油起司:250公克、牛奶:250公克、B.蛋黃:100公克、奶油:100公克、C.低筋麵粉:35公克、玉米粉:25公克、D.蛋白:225公克、細砂糖:120公克、E.檸檬汁:10公克,"1. 1.取一鋼盆，加入奶油起司和細砂糖一起混合後，用隔水加熱的方式一起攪拌至起司糊呈現布丁狀態後取出。
2. 2.將材料B的奶油以隔水加熱的方式溶化成液態備用。
3. 3.繼續加入作法2已溶化的奶油後，再放入蛋黃一起攪拌至均勻。
4. 4.另取一玻璃盆，將材料C過篩分次加入作法3打至濕性發泡。
5. 5.將材料D分次加入作法4中略拌，再加材料E一起拌勻後，即可裝入8吋固定烤模中。
6. 6.將作法5的烤模放入烤盤中，並在烤盤上注入冷水約1/3滿（即烤模不浮起狀態），放入烤箱中以溫度上火150℃、下火150℃，烤焙約60分鐘（即摸起來有彈性），先出爐。
7. 7.將作法6的蛋糕表層塗上果膠,再將上火加溫至250℃(下火關掉)，烤約5分鐘至表面呈金黃色時取出，待涼後再脫模即完成。",,
H02-870,【食譜】地瓜派:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-870,https://d3l76hx23vw40a.cloudfront.net/recipe/yb10-022.jpg,【材　料】、起酥油:酥皮材料：  170公克、高筋麵粉:171公克、低筋麵粉:19公克、全蛋:1個、白醋:5公克、細砂糖:10公克、白油:20公克、地瓜餡料:內餡：  適量、全蛋液:其他：  適量、蛋黃液:適量,"1. 1.請依酥皮材料的份量製作酥皮麵糰，其作法請本站食譜-【法式包摺法(酥皮)】。
2. 2.將作法1已完成的酥皮麵糰，用桿麵棍桿成長寬各40×40公分的正方形酥皮麵皮後，靜置鬆弛30分鐘，再分切成長40公分、寬10公分的四片酥皮麵皮。
3. 3.取其中兩片酥皮麵皮刷上一層全蛋液後，將地瓜餡料分別放置在麵皮中央處，再覆蓋上剩餘的兩片麵皮於其上，並在麵皮表面上刷上一層蛋黃液並使用刀子稍加劃開，放入烤箱中以200℃烤約30分鐘即可。",,
